0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/cursos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/profesores.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/reportes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/fondo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/modificar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:12 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:12 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 200 13725
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:13 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:13 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:13 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:13 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 304 -
